ID,Classe
7862,0
7863,0
7864,6
7865,1
7866,7
7867,1
7868,1
7869,3
7870,7
7871,4
7872,6
7873,6
7874,7
7875,7
7876,7
7877,3
7878,3
7879,0
7880,7
7881,0
7882,0
7883,0
7884,1
7885,1
7886,0
7887,7
7888,7
7889,4
7890,0
7891,7
7892,0
7893,4
7894,0
7895,5
7896,5
7897,1
7898,7
7899,5
7900,5
7901,1
7902,1
7903,0
7904,0
7905,1
7906,0
7907,3
7908,0
7909,3
7910,3
7911,7
7912,7
7913,0
7914,3
7915,1
7916,1
7917,4
7918,4
7919,4
7920,7
7921,3
7922,0
7923,1
7924,5
7925,1
7926,1
7927,3
7928,5
7929,0
7930,1
7931,1
7932,7
7933,6
7934,7
7935,3
7936,5
7937,7
7938,2
7939,5
7940,1
7941,0
7942,0
7943,1
7944,2
7945,5
7946,0
7947,5
7948,7
7949,0
7950,2
7951,0
7952,0
7953,7
7954,7
7955,1
7956,3
7957,5
7958,0
7959,0
7960,0
7961,0
7962,0
7963,7
7964,0
7965,2
7966,7
7967,5
7968,2
7969,0
7970,5
7971,7
7972,5
7973,1
7974,0
7975,1
7976,1
7977,7
7978,7
7979,7
7980,7
7981,1
7982,6
7983,5
7984,3
7985,3
7986,3
7987,0
7988,0
7989,5
7990,1
7991,3
7992,7
7993,1
7994,3
7995,3
7996,1
7997,1
7998,3
7999,0
8000,7
8001,0
8002,1
8003,0
8004,3
8005,5
8006,0
8007,0
8008,0
8009,0
8010,1
8011,3
8012,3
8013,0
8014,3
8015,0
8016,3
8017,0
8018,4
8019,1
8020,0
8021,5
8022,0
8023,7
8024,0
8025,7
8026,3
8027,3
8028,5
8029,1
8030,0
8031,7
8032,5
8033,5
8034,0
8035,0
8036,1
8037,3
8038,7
8039,1
8040,0
8041,7
8042,0
8043,5
8044,7
8045,0
8046,0
8047,6
8048,5
8049,3
8050,0
8051,1
8052,7
8053,0
8054,4
8055,0
8056,0
8057,4
8058,7
8059,3
8060,3
8061,3
8062,3
8063,0
8064,0
8065,0
8066,1
8067,7
8068,1
8069,0
8070,1
8071,1
8072,0
8073,0
8074,7
8075,3
8076,7
8077,5
8078,0
8079,0
8080,2
8081,4
8082,0
8083,3
8084,0
8085,1
8086,0
8087,0
8088,1
8089,1
8090,1
8091,3
8092,0
8093,3
8094,0
8095,0
8096,2
8097,1
8098,3
8099,1
8100,0
8101,1
8102,7
8103,1
8104,3
8105,0
8106,0
8107,1
8108,7
8109,0
8110,7
8111,0
8112,2
8113,6
8114,0
8115,2
8116,7
8117,2
8118,3
8119,0
8120,0
8121,0
8122,0
8123,0
8124,0
8125,3
8126,7
8127,6
8128,1
8129,1
8130,2
8131,2
8132,1
8133,0
8134,3
8135,3
8136,0
8137,0
8138,3
8139,0
8140,0
8141,1
8142,0
8143,0
8144,3
8145,3
8146,0
8147,7
8148,7
8149,0
8150,5
8151,5
8152,3
8153,1
8154,0
8155,5
8156,7
8157,7
8158,7
8159,7
8160,3
8161,0
8162,1
8163,0
8164,5
8165,0
8166,7
8167,2
8168,3
8169,0
8170,3
8171,1
8172,0
8173,0
8174,1
8175,3
8176,0
8177,5
8178,3
8179,0
8180,5
8181,0
8182,0
8183,7
8184,2
8185,2
8186,0
8187,0
8188,7
8189,7
8190,0
8191,3
8192,6
8193,6
8194,4
8195,7
8196,5
8197,2
8198,3
8199,0
8200,1
8201,3
8202,5
8203,7
8204,3
8205,3
8206,5
8207,2
8208,4
8209,0
8210,7
8211,7
8212,1
8213,2
8214,1
8215,3
8216,1
8217,0
8218,4
8219,3
8220,7
8221,7
8222,0
8223,3
8224,3
8225,3
8226,1
8227,3
8228,3
8229,0
8230,0
8231,3
8232,5
8233,1
8234,3
8235,0
8236,0
8237,0
8238,7
8239,6
8240,0
8241,3
8242,3
8243,5
8244,0
8245,2
8246,3
8247,3
8248,1
8249,4
8250,4
8251,0
8252,3
8253,1
8254,2
8255,1
8256,0
8257,1
8258,1
8259,1
8260,7
8261,0
8262,4
8263,1
8264,1
8265,6
8266,0
8267,0
8268,0
8269,2
8270,0
8271,7
8272,3
8273,6
8274,0
8275,1
8276,2
8277,1
8278,3
8279,2
8280,3
8281,0
8282,1
8283,0
8284,0
8285,7
8286,1
8287,3
8288,2
8289,3
8290,0
8291,7
8292,6
8293,0
8294,1
8295,7
8296,0
8297,3
8298,0
8299,0
8300,0
8301,2
8302,1
8303,1
8304,0
8305,1
8306,0
8307,6
8308,3
8309,0
8310,3
8311,2
8312,2
8313,7
8314,0
8315,2
8316,3
8317,2
8318,2
8319,0
8320,4
8321,5
8322,1
8323,3
8324,0
8325,3
8326,0
8327,0
8328,0
8329,0
8330,0
8331,1
8332,1
8333,3
8334,3
8335,5
8336,5
8337,3
8338,0
8339,6
8340,2
8341,1
8342,2
8343,5
8344,0
8345,3
8346,0
8347,2
8348,1
8349,1
8350,0
8351,2
8352,2
8353,4
8354,0
8355,0
8356,3
8357,1
8358,0
8359,0
8360,3
8361,0
8362,7
8363,3
8364,3
8365,3
8366,3
8367,0
8368,1
8369,2
8370,3
8371,3
8372,3
8373,3
8374,1
8375,7
8376,0
8377,1
8378,5
8379,3
8380,4
8381,7
8382,3
8383,0
8384,7
8385,7
8386,0
8387,7
8388,7
8389,7
8390,4
8391,4
8392,7
8393,3
8394,7
8395,0
8396,4
8397,3
8398,4
8399,0
8400,1
8401,7
8402,7
8403,7
8404,1
8405,1
8406,0
8407,5
8408,1
8409,7
8410,1
8411,2
8412,0
8413,1
8414,3
8415,4
8416,7
8417,0
8418,0
8419,5
8420,3
8421,0
8422,0
8423,3
8424,1
8425,3
8426,3
8427,3
8428,0
8429,7
8430,0
8431,1
8432,0
8433,3
8434,0
8435,0
8436,0
8437,0
8438,0
8439,0
8440,6
8441,1
8442,0
8443,1
8444,7
8445,1
8446,1
8447,0
8448,2
8449,0
8450,4
8451,0
8452,1
8453,1
8454,0
8455,0
8456,0
8457,0
8458,7
8459,0
8460,1
8461,1
8462,4
8463,3
8464,0
8465,0
8466,0
8467,0
8468,0
8469,3
8470,3
8471,3
8472,0
8473,2
8474,0
8475,3
8476,0
8477,0
8478,1
8479,1
8480,0
8481,5
8482,0
8483,0
8484,1
8485,0
8486,3
8487,3
8488,3
8489,3
8490,0
8491,3
8492,0
8493,0
8494,7
8495,0
8496,3
8497,3
8498,0
8499,3
8500,3
8501,4
8502,7
8503,5
8504,0
8505,0
8506,1
8507,0
8508,0
8509,7
8510,7
8511,1
8512,2
8513,3
8514,3
8515,0
8516,1
8517,0
8518,1
8519,5
8520,0
8521,1
8522,0
8523,0
8524,7
8525,5
8526,3
8527,7
8528,1
8529,1
8530,1
8531,1
8532,4
8533,7
8534,4
8535,0
8536,3
8537,7
8538,0
8539,0
8540,2
8541,0
8542,7
8543,0
8544,7
8545,7
8546,0
8547,0
8548,1
8549,6
8550,3
8551,3
8552,0
8553,0
8554,7
8555,0
8556,6
8557,5
8558,0
8559,7
8560,7
8561,0
8562,1
8563,3
8564,3
8565,4
8566,7
8567,0
8568,1
8569,0
8570,3
8571,1
8572,0
8573,2
8574,5
8575,0
8576,0
8577,1
8578,7
8579,7
8580,7
8581,2
8582,4
8583,6
8584,1
8585,7
8586,0
8587,1
8588,7
8589,0
8590,0
8591,0
8592,0
8593,7
8594,1
8595,3
8596,0
8597,7
8598,0
8599,0
8600,7
8601,7
8602,7
8603,7
8604,3
8605,7
8606,3
8607,3
8608,0
8609,0
8610,5
8611,2
8612,2
8613,5
8614,7
8615,0
8616,0
8617,0
8618,3
8619,7
8620,0
8621,0
8622,0
8623,7
8624,0
8625,2
8626,3
8627,1
8628,0
8629,7
8630,0
8631,0
8632,7
8633,7
8634,0
8635,0
8636,7
8637,3
8638,6
8639,7
8640,3
8641,0
8642,0
8643,0
8644,7
8645,7
8646,5
8647,4
8648,3
8649,3
8650,3
8651,6
8652,3
8653,7
8654,7
8655,7
8656,7
8657,0
8658,2
8659,0
8660,0
8661,7
8662,0
8663,0
8664,2
8665,3
8666,7
8667,1
8668,1
8669,0
8670,1
8671,0
8672,0
8673,4
8674,3
8675,1
8676,6
8677,3
8678,3
8679,1
8680,7
8681,7
8682,5
8683,0
8684,7
8685,2
8686,7
8687,7
8688,7
8689,7
8690,3
8691,0
8692,0
8693,3
8694,5
8695,2
8696,0
8697,1
8698,0
8699,0
8700,1
8701,7
8702,0
8703,1
8704,1
8705,3
8706,7
8707,3
8708,2
8709,0
8710,3
8711,1
8712,2
8713,7
8714,7
8715,7
8716,3
8717,0
8718,3
8719,3
8720,1
8721,2
8722,3
8723,1
8724,6
8725,0
8726,2
8727,0
8728,7
8729,1
8730,0
8731,3
8732,1
8733,0
8734,0
8735,0
8736,1
8737,0
8738,3
8739,1
8740,7
8741,7
8742,3
8743,0
8744,1
8745,7
8746,0
8747,3
8748,1
8749,2
8750,0
8751,7
8752,0
8753,0
8754,0
8755,0
8756,6
8757,7
8758,0
8759,0
8760,7
8761,7
8762,4
8763,1
8764,7
8765,0
8766,1
8767,0
8768,0
8769,1
8770,7
8771,0
8772,7
8773,3
8774,3
8775,4
8776,0
8777,1
8778,0
8779,3
8780,0
8781,0
8782,0
8783,1
8784,7
8785,0
8786,0
8787,7
8788,0
8789,0
8790,3
8791,0
8792,1
8793,7
8794,3
8795,7
8796,0
8797,2
8798,3
8799,7
8800,1
8801,0
8802,3
8803,2
8804,0
8805,4
8806,1
8807,1
8808,1
8809,1
8810,0
8811,6
8812,3
8813,7
8814,0
8815,0
8816,0
8817,0
8818,0
8819,3
8820,3
8821,7
8822,4
8823,7
8824,7
8825,2
8826,0
8827,0
8828,1
8829,4
8830,4
8831,1
8832,1
8833,5
8834,1
8835,2
8836,1
8837,1
8838,1
8839,1
8840,1
8841,1
8842,1
8843,3
8844,3
8845,1
8846,3
8847,3
8848,3
8849,7
8850,7
8851,7
8852,5
8853,5
8854,5
8855,0
8856,0
8857,0
8858,3
8859,0
8860,1
8861,2
8862,0
8863,1
8864,1
8865,0
8866,7
8867,4
8868,7
8869,5
8870,7
8871,7
8872,5
8873,2
8874,7
8875,7
8876,7
8877,0
8878,0
8879,1
8880,5
8881,0
8882,1
8883,7
8884,0
8885,0
8886,0
8887,0
8888,7
8889,0
8890,7
8891,0
8892,1
8893,0
8894,0
8895,0
8896,0
8897,7
8898,1
8899,7
8900,6
8901,6
8902,3
8903,0
8904,0
8905,0
8906,0
8907,1
8908,7
8909,1
8910,3
8911,3
8912,3
8913,7
8914,7
8915,1
8916,1
8917,7
8918,3
8919,2
8920,3
8921,6
8922,3
8923,3
8924,0
8925,7
8926,7
8927,7
8928,0
8929,0
8930,0
8931,7
8932,1
8933,7
8934,7
8935,4
8936,0
8937,0
8938,0
8939,7
8940,4
8941,0
8942,0
8943,2
8944,3
8945,7
8946,0
8947,7
8948,5
8949,0
8950,2
8951,1
8952,1
8953,1
8954,5
8955,1
8956,7
8957,0
8958,0
8959,1
8960,5
8961,1
8962,3
8963,1
8964,3
8965,0
8966,3
8967,3
8968,1
8969,4
8970,0
8971,3
8972,0
8973,5
8974,4
8975,7
8976,7
8977,3
8978,0
8979,0
8980,0
8981,0
8982,1
8983,0
8984,2
8985,0
8986,5
8987,0
8988,0
8989,0
8990,0
8991,3
8992,7
8993,5
8994,7
8995,7
8996,7
8997,7
8998,0
8999,0
9000,3
9001,7
9002,3
9003,5
9004,1
9005,2
9006,7
9007,0
9008,0
9009,7
9010,7
9011,0
9012,4
9013,7
9014,7
9015,7
9016,7
9017,0
9018,3
9019,7
9020,7
9021,2
9022,5
9023,0
9024,3
9025,5
9026,3
9027,5
9028,1
9029,3
9030,3
9031,3
9032,3
9033,4
9034,0
9035,1
9036,0
9037,3
9038,1
9039,0
9040,0
9041,0
9042,0
9043,2
9044,2
9045,0
9046,2
9047,1
9048,0
9049,0
9050,2
9051,4
9052,0
9053,7
9054,0
9055,3
9056,1
9057,7
9058,2
9059,0
9060,2
9061,0
9062,0
9063,0
9064,0
9065,0
9066,1
9067,0
9068,7
9069,0
9070,0
9071,7
9072,3
9073,3
9074,3
9075,0
9076,3
9077,0
9078,0
9079,0
9080,0
9081,3
9082,0
9083,0
9084,0
9085,5
9086,3
9087,3
9088,3
9089,3
9090,0
9091,2
9092,0
9093,3
9094,7
9095,0
9096,0
9097,0
9098,3
9099,1
9100,1
9101,1
9102,3
9103,2
9104,7
9105,7
9106,4
9107,0
9108,0
9109,1
9110,1
9111,0
9112,1
9113,0
9114,0
9115,3
9116,4
9117,4
9118,1
9119,1
9120,6
9121,0
9122,0
9123,7
9124,3
9125,1
9126,3
9127,7
9128,3
9129,7
9130,5
9131,3
9132,3
9133,0
9134,4
9135,0
9136,0
9137,4
9138,0
9139,1
9140,3
9141,1
9142,0
9143,0
9144,0
9145,0
9146,7
9147,5
9148,3
9149,2
9150,1
9151,7
9152,7
9153,7
9154,0
9155,0
9156,0
9157,7
9158,7
9159,3
9160,7
9161,7
9162,0
9163,0
9164,6
9165,7
9166,7
9167,0
9168,7
9169,2
9170,0
9171,0
9172,0
9173,0
9174,1
9175,7
9176,7
9177,1
9178,0
9179,0
9180,2
9181,0
9182,0
9183,1
9184,6
9185,0
9186,3
9187,1
9188,7
9189,1
9190,1
9191,4
9192,3
9193,3
9194,0
9195,3
9196,1
9197,0
9198,3
9199,1
9200,2
9201,1
9202,7
9203,7
9204,1
9205,1
9206,7
9207,3
9208,3
9209,7
9210,0
9211,0
9212,1
9213,7
9214,1
9215,0
9216,0
9217,0
9218,3
9219,2
9220,3
9221,0
9222,0
9223,0
9224,7
9225,3
9226,0
9227,7
9228,7
9229,0
9230,0
9231,7
9232,7
9233,0
9234,0
9235,2
9236,0
9237,3
9238,1
9239,3
9240,1
9241,0
9242,7
9243,0
9244,1
9245,0
9246,5
9247,0
9248,1
9249,3
9250,2
9251,0
9252,3
9253,1
9254,0
9255,5
9256,0
9257,7
9258,7
9259,2
9260,7
9261,0
9262,3
9263,7
9264,4
9265,4
9266,2
9267,7
9268,5
9269,5
9270,0
9271,3
9272,4
9273,3
9274,0
9275,1
9276,3
9277,0
9278,3
9279,7
9280,1
9281,3
9282,1
9283,7
9284,6
9285,4
9286,7
9287,4
9288,7
9289,3
9290,3
9291,0
9292,4
9293,7
9294,7
9295,0
9296,7
9297,1
9298,7
9299,3
9300,7
9301,0
9302,7
9303,1
9304,0
9305,0
9306,0
9307,0
9308,7
9309,3
9310,4
9311,3
9312,0
9313,0
9314,4
9315,4
9316,3
9317,4
9318,5
9319,0
9320,7
9321,3
9322,0
9323,0
9324,4
9325,6
9326,6
9327,7
9328,7
9329,3
9330,7
9331,7
9332,1
9333,7
9334,6
9335,1
9336,1
9337,1
9338,5
9339,6
9340,4
9341,2
9342,1
9343,0
9344,2
9345,0
9346,3
9347,7
9348,1
9349,1
9350,1
9351,1
9352,1
9353,1
9354,0
9355,3
9356,0
9357,0
9358,7
9359,7
9360,7
9361,7
9362,2
9363,3
9364,3
9365,0
9366,0
9367,0
9368,3
9369,4
9370,1
9371,6
9372,0
9373,1
9374,6
9375,6
9376,6
9377,7
9378,1
9379,7
9380,1
9381,0
9382,0
9383,1
9384,1
9385,7
9386,1
9387,2
9388,0
9389,1
9390,0
9391,0
9392,7
9393,3
9394,7
9395,2
9396,2
9397,3
9398,0
9399,0
9400,3
9401,3
9402,0
9403,2
9404,0
9405,4
9406,2
9407,7
9408,3
9409,1
9410,4
9411,0
9412,1
9413,0
9414,6
9415,3
9416,1
9417,6
9418,6
9419,6
9420,0
9421,3
9422,3
9423,1
9424,0
9425,0
9426,0
9427,0
9428,7
9429,0
9430,0
9431,1
9432,0
9433,3
9434,0
9435,4
9436,7
9437,0
9438,1
9439,0
9440,0
9441,7
9442,2
9443,0
9444,1
9445,7
9446,3
9447,5
9448,6
9449,0
9450,0
9451,3
9452,0
9453,0
9454,1
9455,7
9456,0
9457,0
9458,4
9459,7
9460,1
9461,0
9462,7
9463,0
9464,0
9465,6
9466,7
9467,7
9468,0
9469,1
9470,5
9471,3
9472,7
9473,1
9474,2
9475,0
9476,1
9477,3
9478,7
9479,1
9480,1
9481,0
9482,3
9483,3
9484,0
9485,4
9486,7
9487,0
9488,2
9489,0
9490,1
9491,3
9492,7
9493,1
9494,7
9495,2
9496,3
9497,3
9498,3
9499,3
9500,2
9501,0
9502,0
9503,0
9504,0
9505,0
9506,0
9507,3
9508,3
9509,7
9510,0
9511,3
9512,0
9513,0
9514,3
9515,3
9516,3
9517,6
9518,3
9519,0
9520,1
9521,7
9522,7
9523,0
9524,6
9525,4
9526,0
9527,1
9528,7
9529,7
9530,0
9531,7
9532,1
9533,0
9534,0
9535,7
9536,5
9537,0
9538,0
9539,0
9540,3
9541,3
9542,0
9543,1
9544,0
9545,3
9546,0
9547,1
9548,2
9549,5
9550,3
9551,2
9552,0
9553,0
9554,0
9555,0
9556,0
9557,3
9558,3
9559,7
9560,6
9561,7
9562,3
9563,2
9564,3
9565,3
9566,3
9567,3
9568,3
9569,3
9570,0
9571,4
9572,7
9573,7
9574,7
9575,7
9576,0
9577,3
9578,0
9579,0
9580,0
9581,3
9582,3
9583,7
9584,6
9585,1
9586,0
9587,0
9588,0
9589,3
9590,3
9591,7
9592,0
9593,1
9594,7
9595,7
9596,1
9597,0
9598,0
9599,6
9600,6
9601,0
9602,3
9603,7
9604,3
9605,1
9606,1
9607,0
9608,0
9609,0
9610,1
9611,3
9612,1
9613,0
9614,4
9615,7
9616,0
9617,0
9618,0
9619,3
9620,3
9621,0
9622,7
9623,3
9624,3
9625,0
9626,1
9627,7
9628,0
9629,0
9630,0
9631,4
9632,0
9633,3
9634,1
9635,4
9636,0
9637,0
9638,7
9639,0
9640,6
9641,0
9642,0
9643,6
9644,7
9645,7
9646,0
9647,1
9648,3
9649,0
9650,2
9651,1
9652,1
9653,0
9654,7
9655,7
9656,0
9657,5
9658,4
9659,0
9660,1
9661,3
9662,0
9663,0
9664,7
9665,0
9666,0
9667,6
9668,1
9669,1
9670,0
9671,3
9672,3
9673,7
9674,7
9675,0
9676,0
9677,1
9678,0
9679,2
9680,1
9681,0
9682,1
9683,1
9684,3
9685,4
9686,0
9687,1
9688,4
9689,4
9690,4
9691,3
9692,4
9693,3
9694,3
9695,3
9696,3
9697,3
9698,3
9699,3
9700,3
9701,3
9702,3
9703,3
9704,3
9705,3
9706,3
9707,3
9708,1
9709,0
9710,3
9711,0
9712,0
9713,7
9714,2
9715,2
9716,2
9717,2
9718,2
9719,1
9720,3
9721,1
9722,1
9723,2
9724,1
9725,4
9726,3
9727,2
9728,0
9729,0
9730,0
9731,0
9732,0
9733,1
9734,3
9735,0
9736,0
9737,1
9738,3
9739,3
9740,0
9741,7
9742,3
9743,0
9744,0
9745,1
9746,0
9747,3
9748,2
9749,3
9750,3
9751,5
9752,4
9753,3
9754,3
9755,3
9756,0
9757,3
9758,3
9759,1
9760,0
9761,1
9762,0
9763,1
9764,3
9765,2
9766,5
9767,0
9768,3
9769,1
9770,4
9771,1
9772,3
9773,4
9774,3
9775,1
9776,1
9777,1
9778,4
9779,0
9780,0
9781,0
9782,1
9783,0
9784,1
9785,0
9786,1
9787,1
9788,0
9789,1
9790,0
9791,0
9792,0
9793,0
9794,1
9795,0
9796,0
9797,0
9798,3
9799,3
9800,3
9801,3
9802,4
9803,7
9804,0
9805,7
9806,1
9807,0
9808,2
9809,1
9810,1
9811,0
9812,1
9813,7
9814,0
9815,5
9816,0
9817,0
9818,2
9819,2
9820,1
9821,1
9822,3
9823,2
9824,7
9825,7
9826,2
9827,5
9828,7
9829,5
9830,5
9831,5
9832,2
9833,3
9834,4
9835,7
9836,0
9837,2
9838,1
9839,3
9840,1
9841,3
9842,1
9843,6
9844,7
9845,5
9846,4
9847,3
9848,1
9849,0
9850,1
9851,5
9852,7
9853,0
9854,3
9855,0
9856,0
9857,7
9858,0
9859,1
9860,1
9861,6
9862,3
9863,7
9864,1
9865,1
9866,3
9867,0
9868,0
9869,0
9870,7
9871,7
9872,3
9873,3
9874,3
9875,3
9876,3
9877,3
9878,0
9879,0
9880,7
9881,5
9882,0
9883,3
9884,0
9885,2
9886,3
9887,0
9888,3
9889,0
9890,1
9891,5
9892,7
9893,0
9894,0
9895,0
9896,2
9897,0
9898,3
9899,6
9900,0
9901,3
9902,1
9903,1
9904,1
9905,0
9906,0
9907,0
9908,0
9909,0
9910,1
9911,6
9912,7
9913,4
9914,3
9915,5
9916,3
9917,5
9918,3
9919,3
9920,1
9921,4
9922,6
9923,3
9924,7
9925,0
9926,2
9927,6
9928,4
9929,3
9930,0
9931,0
9932,0
9933,1
9934,7
9935,7
9936,1
9937,4
9938,6
9939,1
9940,0
9941,6
9942,3
9943,3
9944,3
9945,4
9946,3
9947,3
9948,3
9949,0
9950,7
9951,3
9952,5
9953,0
9954,3
9955,7
9956,3
9957,7
9958,2
9959,3
9960,0
9961,1
9962,1
9963,0
9964,0
9965,0
9966,4
9967,4
9968,0
9969,1
9970,3
9971,7
9972,0
9973,4
9974,3
9975,0
9976,0
9977,0
9978,4
9979,0
9980,3
9981,3
9982,0
9983,3
9984,5
9985,7
9986,3
9987,1
9988,1
9989,4
9990,3
9991,7
9992,0
9993,1
9994,1
9995,1
9996,1
9997,0
9998,3
9999,3
10000,1
10001,0
10002,7
10003,3
10004,7
10005,7
10006,7
10007,0
10008,5
10009,6
10010,1
10011,7
10012,5
10013,0
10014,0
10015,5
10016,4
10017,7
10018,7
10019,0
10020,4
10021,0
10022,0
10023,0
10024,4
10025,1
10026,0
10027,0
10028,0
10029,0
10030,3
10031,3
10032,0
10033,3
10034,2
10035,0
10036,0
10037,0
10038,7
10039,0
10040,3
10041,0
10042,2
10043,3
10044,3
10045,3
10046,2
10047,6
10048,7
10049,0
10050,0
10051,3
10052,7
10053,1
10054,1
10055,0
10056,0
10057,1
10058,3
10059,2
10060,0
10061,0
10062,0
10063,0
10064,6
10065,0
10066,7
10067,5
10068,7
10069,7
10070,7
10071,0
10072,7
10073,7
10074,0
10075,0
10076,0
10077,3
10078,0
10079,2
10080,4
10081,3
10082,7
10083,4
10084,4
10085,6
10086,7
10087,1
10088,0
10089,1
10090,1
10091,5
10092,6
10093,0
10094,1
10095,0
10096,0
10097,4
10098,3
10099,3
10100,5
10101,7
10102,0
10103,0
10104,0
10105,0
10106,0
10107,3
10108,7
10109,0
10110,3
10111,0
10112,2
10113,2
10114,0
10115,2
10116,3
10117,0
10118,1
10119,7
10120,5
10121,1
10122,4
10123,3
10124,7
10125,1
10126,3
10127,1
10128,0
10129,4
10130,7
10131,3
10132,0
10133,0
10134,0
10135,3
10136,3
10137,7
10138,5
10139,0
10140,6
10141,0
10142,7
10143,0
10144,3
10145,5
10146,6
10147,6
10148,4
10149,0
10150,1
10151,7
10152,4
10153,1
10154,2
10155,1
10156,4
10157,2
10158,7
10159,0
10160,0
10161,2
10162,3
10163,6
10164,7
10165,2
10166,7
10167,0
10168,1
10169,0
10170,7
10171,2
10172,1
10173,0
10174,7
10175,0
10176,0
10177,5
10178,3
10179,0
10180,0
10181,0
10182,7
10183,0
10184,3
10185,0
10186,1
10187,0
10188,4
10189,4
10190,3
10191,3
10192,1
10193,0
10194,0
10195,3
10196,1
10197,0
10198,1
10199,0
10200,0
10201,3
10202,7
10203,7
10204,7
10205,0
10206,1
10207,0
10208,6
10209,0
10210,0
10211,3
10212,0
10213,7
10214,0
10215,0
10216,5
10217,1
10218,3
10219,1
10220,3
10221,7
10222,0
10223,0
10224,0
10225,7
10226,1
10227,0
10228,3
10229,3
10230,0
10231,1
10232,1
10233,0
10234,0
10235,3
10236,0
10237,3
10238,0
10239,1
10240,3
10241,1
10242,7
10243,0
10244,3
10245,0
10246,0
10247,7
10248,7
10249,1
10250,7
10251,0
10252,1
10253,7
10254,1
10255,1
10256,0
10257,0
10258,0
10259,4
10260,4
10261,7
10262,3
10263,7
10264,7
10265,0
10266,4
10267,5
10268,7
10269,0
10270,0
10271,0
10272,0
10273,0
10274,5
10275,0
10276,0
10277,7
10278,0
10279,0
10280,0
10281,7
10282,3
10283,1
10284,7
10285,3
10286,0
10287,1
10288,0
10289,7
10290,3
10291,0
10292,1
10293,7
10294,7
10295,7
10296,7
10297,3
10298,7
10299,7
10300,1
10301,0
10302,0
10303,0
10304,7
10305,1
10306,4
10307,0
10308,7
10309,6
10310,0
10311,3
10312,0
10313,7
10314,1
10315,1
10316,0
10317,0
10318,3
10319,3
10320,1
10321,2
10322,1
10323,6
10324,0
10325,2
10326,7
10327,1
10328,0
10329,4
10330,7
10331,6
10332,5
10333,7
10334,6
10335,7
10336,7
10337,0
10338,1
10339,3
10340,7
10341,6
10342,7
10343,0
10344,7
10345,1
10346,0
10347,1
10348,3
10349,5
10350,1
10351,0
10352,0
10353,0
10354,4
10355,5
10356,0
10357,7
10358,0
10359,0
10360,0
10361,3
10362,0
10363,0
10364,0
10365,0
10366,0
10367,0
10368,0
10369,7
10370,0
10371,7
10372,0
10373,7
10374,2
10375,0
10376,1
10377,0
10378,7
10379,7
10380,2
10381,0
10382,0
10383,0
10384,3
10385,0
10386,0
10387,0
10388,1
10389,3
10390,3
10391,3
10392,3
10393,6
10394,0
10395,2
10396,0
10397,0
10398,0
10399,1
10400,0
10401,7
10402,0
10403,0
10404,3
10405,6
10406,0
10407,7
10408,7
10409,7
10410,0
10411,0
10412,0
10413,0
10414,3
10415,7
10416,5
10417,3
10418,1
10419,1
10420,0
10421,7
10422,0
10423,1
10424,1
10425,3
10426,1
10427,0
10428,6
10429,7
10430,7
10431,1
10432,0
10433,1
10434,0
10435,0
10436,7
10437,2
10438,1
10439,0
10440,7
10441,0
10442,7
10443,7
10444,1
10445,0
10446,0
10447,6
10448,6
10449,0
10450,4
10451,3
10452,6
10453,0
10454,0
10455,0
10456,0
10457,3
10458,7
10459,0
10460,7
10461,0
10462,2
10463,1
10464,1
10465,1
10466,0
10467,0
10468,0
10469,1
10470,0
10471,7
10472,0
10473,0
10474,1
10475,0
10476,0
10477,0
10478,2
10479,0
10480,7
10481,4
10482,0
10483,3
10484,7
10485,0
10486,7
10487,6
10488,0
10489,5
10490,7
10491,3
10492,3
10493,0
10494,0
10495,7
10496,3
10497,2
10498,0
10499,0
10500,0
10501,7
10502,0
10503,7
10504,3
10505,0
10506,0
10507,3
10508,3
10509,0
10510,3
10511,0
10512,0
10513,0
10514,0
10515,0
10516,0
10517,0
10518,7
10519,1
10520,7
10521,0
10522,1
10523,1
10524,0
10525,7
10526,0
10527,7
10528,7
10529,3
10530,0
10531,7
10532,0
10533,7
10534,0
10535,7
10536,3
10537,7
10538,0
10539,1
10540,7
10541,1
10542,1
10543,1
10544,1
10545,0
10546,0
10547,0
10548,0
10549,1
10550,0
10551,3
10552,1
10553,6
10554,4
10555,2
10556,6
10557,6
10558,0
10559,3
10560,0
10561,7
10562,7
10563,0
10564,0
10565,7
10566,0
10567,0
10568,0
10569,0
10570,1
10571,1
10572,1
10573,1
10574,6
10575,1
10576,0
10577,6
10578,0
10579,0
10580,1
10581,5
10582,0
10583,3
10584,7
10585,0
10586,3
10587,0
10588,1
10589,4
10590,0
10591,0
10592,0
10593,0
10594,3
10595,3
10596,0
10597,5
10598,0
10599,3
10600,3
10601,0
10602,0
10603,0
10604,7
10605,4
10606,0
10607,0
10608,1
10609,5
10610,0
10611,0
10612,0
10613,3
10614,3
10615,0
10616,0
10617,5
10618,0
10619,1
10620,1
10621,0
10622,0
10623,3
10624,0
10625,3
10626,0
10627,0
10628,3
10629,0
10630,1
10631,7
10632,7
10633,3
10634,4
10635,3
10636,1
10637,0
10638,0
10639,0
10640,3
10641,0
10642,2
10643,1
10644,4
10645,1
10646,2
10647,3
10648,3
10649,1
10650,1
10651,1
10652,1
10653,1
10654,3
10655,3
10656,3
10657,3
10658,5
10659,3
